energy,magnet
-4472,-230
-7216,58
-8368,-38
-9016,-122
-9560,-2
-9896,196
-10432,-78
-10516,-64
-10808,-208
-10652,-298
-10688,-322
-10628,-494
-10784,-128
-11144,-162
-11220,-252
-11360,-332
-11076,-258
-10948,-414
-11152,-272
-11192,34
-11284,-60
-11260,-296
-11340,-200
-11108,-160
-11276,-88
-11296,-16
-11520,-116
-11588,84
-11188,222
-11380,288
-11532,188
-11316,134
-11448,44
-11360,-138
-11432,-144
-11476,-234
-11548,-122
-11652,192
-11680,250
-11352,392
-11676,480
-11948,94
-11836,296
-11996,340
-11848,308
-11876,534
-11736,592
-11568,522
-11704,838
-11960,934
-11852,788
-11700,760
-11952,1014
-12028,732
-12020,894
-12324,840
-12080,894
-11972,940
-12012,950
-12080,894
-12156,834
-12052,754
-12020,852
-11876,754
-12100,1010
-12080,910
-11904,996
-12148,998
-11992,936
-12076,870
-11752,786
-12128,718
-12204,528
-12240,664
-12220,542
-12068,390
-12096,356
-12012,604
-11908,638
-12084,680
-12148,706
-12224,746
-12296,610
-12324,424
-12116,338
-12120,458
-12136,436
-11976,354
-11880,370
-12268,512
-12308,602
-12244,768
-12320,684
-12468,612
-12384,600
-12428,872
-12480,676
-12536,726
-12548,704
-12600,674
-12644,462
-12436,520
-12284,574
-12360,544
-12472,408
-12648,446
-12540,238
-12612,264
-12344,208
-12084,42
-12332,-122
-12400,0
-12536,-122
-12664,-192
-12600,-202
-12712,-48
-12640,-50
-12328,-68
-12788,-38
-12804,-34
-12604,-58
-12472,-112
-12256,196
-12412,134
-12260,212
-12624,352
-12596,402
-12672,526
-12688,360
-12608,472
-12680,352
-12516,34
-12452,294
-12564,398
-12632,548
-12900,498
-12744,592
-12680,642
-12768,738
-12484,760
-12836,736
-12728,1168
-12828,1142
-12648,1022
-12664,984
-12548,1090
-12548,1264
-12452,1512
-12552,1520
-12696,1612
-12624,1516
-12664,1380
-12280,1394
-12364,1428
-12560,1404
-12340,1452
-12484,1626
-12432,1582
-12292,1556
-12620,1684
-12460,1626
-12412,1524
-12284,1474
-12268,1330
-12504,1362
-12380,1418
-12416,1272
-12364,1296
-12404,1268
-12468,1132
-12468,1174
-12332,1182
-12140,1010
-12264,856
-12036,774
-11972,744
-12264,624
-12280,488
-12340,302
-12148,360
-12304,228
-12340,296
-12188,138
-12256,168
-12108,118
-12336,2
-12336,236
-12324,392
-12256,460
-12472,560
-12336,482
-12580,432
-12396,348
-12700,170
-12692,206
-12512,86
-12420,-100
-12472,-62
-12436,-194
-12436,-194
-12408,-168
-12712,-94
-12408,-18
-12688,238
-12324,508
-12448,384
-12460,268
-12484,280
-12712,172
-12732,294
-12516,332
-12464,148
-12440,386
-12496,158
-12608,324
-12752,288
-12316,192
-12452,144
-12432,66
-12528,320
-12832,536
-12548,400
-12448,644
-12404,680
-12480,842
-12308,594
-12424,614
-12132,594
-12316,634
-11988,758
-12116,834
-12428,856
-12724,742
-12344,916
-12448,818
-12436,676
-12496,646
-12520,616
-12404,492
-12384,644
-12332,448
-12280,492
-12500,550
-12656,404
-12676,552
-12532,544
-12412,728
-12584,816
-12420,1034
-12512,990
-12404,968
-12444,1268
-12760,1548
-12564,1382
-12484,1444
-12680,1266
-12288,1320
-12480,1218
-12488,1250
-12428,1410
-12716,1320
-12344,1304
-12508,1376
-12888,1510
-12556,1480
-12480,1628
-12648,1584
-12452,1424
-12584,1264
-12776,986
-12656,968
-12448,898
-12712,834
-12652,990
-12624,910
-12620,958
-12664,918
-12744,1012
-12600,1256
-12928,1122
-12668,1144
-12640,1130
-12516,992
-12688,878
-12452,720
-12592,672
-12484,838
-12420,732
-12428,626
-12260,468
-12476,506
-12540,720
-12360,754
-12532,724
-12652,424
-12428,414
-12548,430
-12724,570
-12708,664
-12576,714
-12660,596
-12772,506
-12900,360
-12808,410
-12784,338
-12588,314
-12928,214
-12960,242
-12800,142
-12660,104
-12592,164
-12356,8
-12484,158
-12380,148
-12516,46
-12616,-106
-12700,20
-12576,72
-12492,138
-12360,76
-12272,-74
-12612,48
-12800,-46
-12368,42
-12628,52
-12520,78
-12560,220
-12700,274
-12816,498
-12736,494
-12960,600
-12716,806
-12772,718
-12760,660
-12560,556
-12804,314
-12872,472
-12592,372
-12660,452
-12508,356
-12424,190
-12644,264
-12716,162
-12648,2
-12660,58
-12712,238
-12560,146
-12496,258
-12268,178
-12240,20
-12684,-100
-12552,118
-12356,334
-12432,636
-12352,520
-12556,552
-12476,388
-12372,408
-12696,424
-12572,298
-12672,184
-12736,226
-12808,178
-12932,14
-12744,-96
-12440,78
-12492,134
-12468,192
-12500,-14
-12632,104
-12660,298
-12444,312
-12400,390
-12292,294
-12308,-18
-12628,-114
-12472,86
-12804,-106
-12880,-68
-12608,-156
-12624,-296
-12612,-342
-12760,-374
-12600,-386
-12624,-284
-12812,-454
-12952,-436
-12828,-562
