energy,magnet
-944,-162
-1396,-204
-1732,-258
-1932,-262
-1968,-326
-2120,-402
-2088,-462
-2156,-520
-2124,-492
-2184,-432
-2012,-416
-2180,-464
-2164,-424
-2124,-442
-2004,-396
-2036,-470
-2072,-346
-1952,-290
-2028,-398
-2168,-528
-2204,-512
-2136,-524
-2076,-512
-2228,-732
-2224,-688
-2272,-698
-2280,-656
-2244,-578
-2128,-520
-2036,-454
-2076,-398
-2024,-326
-2112,-470
-2144,-500
-2196,-450
-2252,-456
-2288,-452
-2208,-490
-2164,-466
-2092,-484
-2120,-502
-2228,-550
-2152,-538
-2056,-580
-2056,-662
-2184,-724
-2240,-760
-2220,-788
-2324,-878
-2312,-936
-2328,-928
-2416,-1022
-2504,-1002
-2300,-964
-2320,-1102
-2296,-1062
-2192,-954
-2220,-956
-2220,-846
-2320,-836
-2236,-762
-2160,-706
-2220,-690
-2264,-736
-2324,-798
-2364,-822
-2308,-814
-2208,-858
-2136,-788
-2256,-892
-2236,-848
-2316,-928
-2308,-930
-2344,-954
-2320,-988
-2220,-974
-2320,-1020
-2296,-1026
-2336,-1026
-2292,-1062
-2192,-948
-2264,-1004
-2420,-996
-2392,-936
-2420,-970
-2400,-988
-2304,-986
-2248,-932
-2352,-1008
-2368,-1014
-2408,-1026
-2388,-944
-2260,-884
-2192,-836
-2172,-882
-2232,-888
-2208,-858
-2224,-958
-2216,-1016
-2324,-1044
-2240,-1124
-2244,-1170
-2364,-1228
-2360,-1244
-2284,-1212
-2320,-1196
-2304,-1208
-2348,-1248
-2404,-1276
-2316,-1236
-2356,-1180
-2492,-1276
-2340,-1212
-2352,-1192
-2448,-1238
-2344,-1180
-2404,-1230
-2464,-1200
-2304,-1110
-2332,-1082
-2348,-1182
-2284,-1084
-2380,-1064
-2268,-1068
-2300,-1084
-2272,-1088
-2204,-1030
-2136,-994
-2172,-1006
-2148,-918
-2128,-994
-2140,-952
-2212,-1012
-2256,-970
-2180,-994
-2240,-988
-2308,-1094
-2300,-1116
-2268,-1138
-2392,-1184
-2384,-1158
-2556,-1278
-2600,-1336
-2424,-1260
-2444,-1246
-2356,-1178
-2528,-1240
-2528,-1264
-2592,-1356
-2540,-1326
-2672,-1392
