realization,sample,temperature,kin_energy,pot_energy
1,1,0.945465,1.418197,-2.198524
1,2,1.003325,1.504988,-2.286034
1,3,1.018864,1.528296,-2.308550
1,4,0.957010,1.435515,-2.215464
1,5,0.945635,1.418452,-2.198554
1,6,0.947480,1.421221,-2.200579
1,7,0.950519,1.425778,-2.205460
1,8,0.931580,1.397370,-2.176951
1,9,0.921408,1.382112,-2.161891
1,10,0.897201,1.345801,-2.125091
1,11,0.909070,1.363605,-2.143029
1,12,0.903716,1.355573,-2.134675
1,13,0.922143,1.383215,-2.163626
1,14,0.939106,1.408659,-2.189104
1,15,0.914113,1.371170,-2.152549
1,16,0.947701,1.421551,-2.202536
1,17,0.947756,1.421634,-2.202862
1,18,0.962041,1.443061,-2.224521
1,19,0.941839,1.412759,-2.194185
1,20,0.896648,1.344972,-2.126362
1,21,0.913965,1.370948,-2.152341
1,22,0.905885,1.358827,-2.139966
1,23,0.904635,1.356953,-2.137959
1,24,0.902156,1.353234,-2.134247
1,25,0.923924,1.385886,-2.168404
1,26,0.933991,1.400987,-2.182991
1,27,0.933003,1.399505,-2.182207
1,28,0.925133,1.387700,-2.170080
1,29,0.942354,1.413530,-2.196044
1,30,0.956662,1.434993,-2.217786
1,31,0.944214,1.416321,-2.199931
1,32,0.937815,1.406722,-2.189382
1,33,0.920788,1.381182,-2.164182
1,34,0.972820,1.459231,-2.244154
1,35,0.934232,1.401347,-2.185444
1,36,0.976278,1.464417,-2.248183
1,37,0.948967,1.423450,-2.206116
1,38,0.911463,1.367195,-2.150762
1,39,0.950548,1.425822,-2.208591
1,40,0.953883,1.430824,-2.214230
1,41,0.942197,1.413296,-2.196336
1,42,0.913093,1.369639,-2.152977
1,43,0.969836,1.454754,-2.238967
1,44,0.925254,1.387881,-2.171899
1,45,0.959662,1.439494,-2.223787
1,46,0.998186,1.497279,-2.282203
1,47,0.976604,1.464905,-2.250519
1,48,0.946152,1.419228,-2.204726
1,49,1.012667,1.519001,-2.304403
1,50,0.953360,1.430040,-2.214283
1,51,0.965824,1.448736,-2.233219
1,52,0.956939,1.435408,-2.219371
1,53,0.912902,1.369353,-2.152796
1,54,0.952679,1.429019,-2.212735
1,55,0.895914,1.343871,-2.126775
1,56,0.951761,1.427642,-2.211084
1,57,0.899628,1.349442,-2.131965
1,58,0.935488,1.403232,-2.187416
1,59,0.900398,1.350597,-2.133604
1,60,0.927841,1.391761,-2.173947
1,61,0.922520,1.383780,-2.165712
1,62,0.899498,1.349246,-2.131763
1,63,0.886205,1.329308,-2.111112
1,64,0.918592,1.377888,-2.160229
1,65,0.919311,1.378966,-2.160593
1,66,0.965944,1.448915,-2.230381
1,67,0.927652,1.391478,-2.174048
1,68,0.953722,1.430583,-2.213351
1,69,0.913643,1.370464,-2.152572
1,70,0.955669,1.433504,-2.216225
1,71,0.922409,1.383613,-2.165431
1,72,0.989816,1.484724,-2.267920
1,73,0.969462,1.454194,-2.237055
1,74,0.979084,1.468625,-2.250528
1,75,0.940518,1.410777,-2.193010
