realization,sample,temperature,kin_energy,pot_energy
1,1,1.036018,1.554027,-1.902979
1,2,1.025332,1.537998,-1.871957
1,3,1.004368,1.506552,-1.828640
1,4,0.969821,1.454732,-1.764275
1,5,0.913191,1.369786,-1.670399
1,6,0.922411,1.383617,-1.668169
1,7,0.905466,1.358199,-1.638469
1,8,0.903355,1.355033,-1.637592
1,9,0.905130,1.357696,-1.628913
1,10,0.919864,1.379795,-1.643050
1,11,0.881765,1.322648,-1.573452
1,12,0.894052,1.341077,-1.588046
1,13,0.901935,1.352902,-1.598132
1,14,0.860325,1.290488,-1.541645
1,15,0.903997,1.355995,-1.609098
1,16,0.895232,1.342848,-1.598417
1,17,0.887131,1.330696,-1.591895
1,18,0.905392,1.358088,-1.632103
1,19,0.887796,1.331694,-1.616660
1,20,0.936112,1.404168,-1.685991
1,21,0.899128,1.348691,-1.625135
1,22,0.898596,1.347894,-1.626567
1,23,0.909263,1.363894,-1.629017
1,24,0.880104,1.320155,-1.581431
1,25,0.883868,1.325801,-1.593548
1,26,0.899931,1.349897,-1.618990
1,27,0.879747,1.319620,-1.581661
1,28,0.843307,1.264960,-1.515889
1,29,0.840706,1.261060,-1.513095
1,30,0.836153,1.254229,-1.498908
1,31,0.813419,1.220128,-1.471492
1,32,0.818592,1.227888,-1.474087
1,33,0.833603,1.250405,-1.493477
1,34,0.795119,1.192678,-1.441082
1,35,0.821570,1.232356,-1.468587
1,36,0.839557,1.259335,-1.497113
1,37,0.841248,1.261872,-1.512566
1,38,0.837242,1.255862,-1.505901
1,39,0.870536,1.305804,-1.559621
1,40,0.878441,1.317662,-1.572336
1,41,0.872293,1.308440,-1.567696
1,42,0.865151,1.297727,-1.557858
1,43,0.855483,1.283224,-1.541324
1,44,0.880581,1.320871,-1.580171
1,45,0.899865,1.349798,-1.615146
1,46,0.888121,1.332181,-1.594645
1,47,0.893508,1.340262,-1.604590
1,48,0.871989,1.307984,-1.578035
1,49,0.906118,1.359177,-1.627865
1,50,0.871342,1.307013,-1.576176
1,51,0.883792,1.325688,-1.594870
1,52,0.863184,1.294777,-1.565276
1,53,0.861918,1.292877,-1.559128
1,54,0.856206,1.284310,-1.542231
1,55,0.861173,1.291759,-1.552902
1,56,0.882525,1.323787,-1.591653
1,57,0.907451,1.361177,-1.625274
1,58,0.887891,1.331837,-1.591001
1,59,0.907424,1.361135,-1.616574
1,60,0.885229,1.327844,-1.583211
1,61,0.863634,1.295451,-1.561904
1,62,0.895178,1.342768,-1.607775
1,63,0.894554,1.341831,-1.602646
1,64,0.858169,1.287254,-1.556275
1,65,0.895572,1.343358,-1.614356
1,66,0.881844,1.322766,-1.596049
1,67,0.876575,1.314862,-1.586664
1,68,0.896589,1.344883,-1.613358
1,69,0.898679,1.348019,-1.608121
1,70,0.887382,1.331073,-1.602696
1,71,0.851555,1.277332,-1.554418
1,72,0.874965,1.312448,-1.586178
1,73,0.841235,1.261853,-1.530442
1,74,0.815766,1.223649,-1.482364
1,75,0.832109,1.248164,-1.493312
1,76,0.807664,1.211497,-1.449592
1,77,0.833123,1.249684,-1.492767
1,78,0.817787,1.226680,-1.465664
1,79,0.853612,1.280418,-1.523372
1,80,0.814214,1.221321,-1.451103
1,81,0.819426,1.229138,-1.461311
1,82,0.855310,1.282965,-1.524514
1,83,0.830259,1.245389,-1.492574
1,84,0.810436,1.215654,-1.452668
1,85,0.835616,1.253423,-1.491440
1,86,0.822316,1.233474,-1.470102
1,87,0.839233,1.258850,-1.500569
1,88,0.835794,1.253690,-1.496511
1,89,0.834908,1.252362,-1.499952
1,90,0.832278,1.248417,-1.494823
1,91,0.844730,1.267095,-1.513326
1,92,0.844070,1.266105,-1.506552
1,93,0.868942,1.303412,-1.541038
1,94,0.849343,1.274014,-1.517744
1,95,0.855264,1.282896,-1.521271
1,96,0.799649,1.199473,-1.444607
1,97,0.836066,1.254100,-1.499279
1,98,0.835419,1.253129,-1.496554
1,99,0.826690,1.240036,-1.489017
1,100,0.815106,1.222659,-1.475014
1,101,0.835863,1.253794,-1.514889
1,102,0.853828,1.280741,-1.538041
1,103,0.856990,1.285485,-1.531774
1,104,0.873513,1.310270,-1.558552
1,105,0.861233,1.291850,-1.540662
1,106,0.865476,1.298214,-1.548285
1,107,0.865277,1.297916,-1.549771
1,108,0.844859,1.267289,-1.511689
1,109,0.813784,1.220677,-1.462214
1,110,0.844625,1.266938,-1.506029
1,111,0.838392,1.257588,-1.489639
1,112,0.820528,1.230791,-1.469587
1,113,0.846336,1.269504,-1.505421
1,114,0.844139,1.266208,-1.495098
1,115,0.819747,1.229620,-1.462135
1,116,0.835245,1.252868,-1.490968
1,117,0.866973,1.300459,-1.549137
1,118,0.844540,1.266810,-1.511522
1,119,0.837250,1.255876,-1.500426
1,120,0.825344,1.238016,-1.475979
1,121,0.845558,1.268337,-1.508055
1,122,0.852232,1.278348,-1.518925
1,123,0.847760,1.271640,-1.516045
1,124,0.842958,1.264437,-1.509188
1,125,0.843796,1.265695,-1.517018
1,126,0.868721,1.303082,-1.554032
1,127,0.855608,1.283412,-1.532649
1,128,0.860415,1.290623,-1.544078
1,129,0.838661,1.257991,-1.507488
1,130,0.843780,1.265670,-1.508958
1,131,0.811739,1.217609,-1.472042
1,132,0.811951,1.217926,-1.462702
1,133,0.819032,1.228548,-1.459880
1,134,0.820388,1.230581,-1.457535
1,135,0.833990,1.250985,-1.480874
1,136,0.854825,1.282238,-1.510763
1,137,0.831030,1.246546,-1.480387
1,138,0.820858,1.231287,-1.466584
1,139,0.826723,1.240085,-1.479390
1,140,0.821132,1.231698,-1.476400
1,141,0.825784,1.238676,-1.478675
1,142,0.836542,1.254813,-1.489061
1,143,0.840203,1.260304,-1.502013
1,144,0.858196,1.287294,-1.521469
1,145,0.844190,1.266285,-1.498777
1,146,0.820468,1.230702,-1.472677
1,147,0.841522,1.262282,-1.498953
1,148,0.818302,1.227453,-1.465016
1,149,0.862678,1.294018,-1.525215
1,150,0.833535,1.250303,-1.484463
1,151,0.818443,1.227665,-1.458359
1,152,0.833282,1.249923,-1.483410
1,153,0.810891,1.216336,-1.447418
1,154,0.812326,1.218489,-1.449649
1,155,0.800640,1.200960,-1.427164
1,156,0.795208,1.192813,-1.411874
1,157,0.789996,1.184993,-1.406482
1,158,0.793664,1.190496,-1.408158
1,159,0.780397,1.170595,-1.392175
1,160,0.803532,1.205298,-1.434074
1,161,0.818881,1.228321,-1.462902
1,162,0.810433,1.215650,-1.446784
1,163,0.841992,1.262988,-1.491704
1,164,0.814511,1.221766,-1.450791
1,165,0.828800,1.243200,-1.485118
1,166,0.820842,1.231262,-1.476034
1,167,0.825388,1.238082,-1.476276
1,168,0.833129,1.249694,-1.491632
1,169,0.846630,1.269945,-1.508421
1,170,0.843842,1.265763,-1.514563
1,171,0.852540,1.278810,-1.524242
1,172,0.852374,1.278561,-1.518204
1,173,0.807298,1.210948,-1.458463
1,174,0.846849,1.270274,-1.517573
1,175,0.839411,1.259116,-1.504776
1,176,0.862998,1.294498,-1.543454
1,177,0.842358,1.263537,-1.518911
1,178,0.875814,1.313721,-1.567665
1,179,0.873342,1.310013,-1.563244
1,180,0.883939,1.325909,-1.577203
1,181,0.886889,1.330334,-1.587865
1,182,0.899801,1.349701,-1.593118
1,183,0.901995,1.352992,-1.602926
1,184,0.892902,1.339352,-1.586055
1,185,0.878145,1.317217,-1.563255
1,186,0.872499,1.308749,-1.559363
1,187,0.865828,1.298742,-1.541363
1,188,0.858201,1.287302,-1.531021
1,189,0.835118,1.252676,-1.499551
1,190,0.874336,1.311504,-1.551908
1,191,0.901040,1.351560,-1.597001
1,192,0.850679,1.276019,-1.524877
1,193,0.908566,1.362849,-1.621948
1,194,0.866967,1.300451,-1.548403
1,195,0.880243,1.320365,-1.569832
1,196,0.875367,1.313050,-1.576642
1,197,0.883589,1.325383,-1.592952
1,198,0.898471,1.347706,-1.615828
1,199,0.873461,1.310191,-1.577400
1,200,0.893998,1.340997,-1.613289
1,201,0.892736,1.339105,-1.601296
1,202,0.913790,1.370686,-1.632461
1,203,0.903024,1.354536,-1.614550
1,204,0.901689,1.352533,-1.615266
1,205,0.840137,1.260206,-1.518985
1,206,0.911978,1.367967,-1.619369
1,207,0.826738,1.240107,-1.490824
1,208,0.868862,1.303293,-1.554276
1,209,0.850310,1.275465,-1.520527
1,210,0.832380,1.248570,-1.500456
1,211,0.864194,1.296291,-1.535250
1,212,0.850011,1.275016,-1.517167
1,213,0.843890,1.265835,-1.508877
1,214,0.861321,1.291982,-1.531324
1,215,0.839955,1.259933,-1.502334
1,216,0.872472,1.308709,-1.554474
1,217,0.857626,1.286439,-1.534606
1,218,0.854250,1.281375,-1.536961
1,219,0.914093,1.371140,-1.632121
1,220,0.906333,1.359499,-1.621223
1,221,0.930649,1.395974,-1.666897
1,222,0.913600,1.370400,-1.639837
1,223,0.939799,1.409699,-1.683443
1,224,0.891607,1.337411,-1.620677
1,225,0.898822,1.348233,-1.622873
1,226,0.868998,1.303497,-1.578388
1,227,0.890675,1.336012,-1.606165
1,228,0.888738,1.333107,-1.601784
1,229,0.896250,1.344376,-1.610132
1,230,0.893237,1.339856,-1.610854
1,231,0.890790,1.336185,-1.612971
1,232,0.893447,1.340170,-1.621124
1,233,0.876717,1.315075,-1.587485
1,234,0.874388,1.311582,-1.574638
1,235,0.841358,1.262037,-1.519844
1,236,0.834196,1.251294,-1.501058
1,237,0.847060,1.270589,-1.521759
1,238,0.829305,1.243958,-1.493777
1,239,0.841681,1.262522,-1.511227
1,240,0.862733,1.294100,-1.543368
1,241,0.832790,1.249185,-1.489426
1,242,0.853931,1.280897,-1.517391
1,243,0.827897,1.241846,-1.478826
1,244,0.850827,1.276240,-1.513389
1,245,0.809083,1.213625,-1.451953
1,246,0.823918,1.235876,-1.478163
1,247,0.816607,1.224911,-1.459891
1,248,0.850772,1.276158,-1.508897
1,249,0.847499,1.271249,-1.498697
1,250,0.859590,1.289386,-1.522528
1,251,0.854751,1.282127,-1.519164
1,252,0.856191,1.284286,-1.526039
1,253,0.850493,1.275739,-1.519229
1,254,0.855822,1.283734,-1.524200
1,255,0.861782,1.292673,-1.530129
1,256,0.854409,1.281613,-1.515454
1,257,0.836610,1.254915,-1.499989
1,258,0.856918,1.285378,-1.540336
1,259,0.855438,1.283157,-1.533904
1,260,0.848384,1.272576,-1.523872
1,261,0.840130,1.260194,-1.511469
1,262,0.863222,1.294833,-1.545457
1,263,0.847172,1.270758,-1.511116
1,264,0.866419,1.299628,-1.548472
1,265,0.836618,1.254927,-1.502808
1,266,0.856171,1.284256,-1.531231
1,267,0.890292,1.335438,-1.591105
1,268,0.861226,1.291839,-1.546577
1,269,0.881043,1.321565,-1.584180
1,270,0.887225,1.330837,-1.597571
