realization,sample,temperature,kin_energy,pot_energy
1,1,1.060189,1.590283,-2.143784
1,2,1.046516,1.569773,-2.123621
1,3,1.015463,1.523195,-2.076263
1,4,1.063290,1.594935,-2.148702
1,5,1.034883,1.552325,-2.105942
1,6,1.027041,1.540562,-2.093391
1,7,1.038430,1.557645,-2.110768
1,8,1.028118,1.542177,-2.095428
1,9,1.042900,1.564350,-2.117595
1,10,1.032423,1.548634,-2.102191
1,11,1.018637,1.527955,-2.081593
1,12,1.064616,1.596924,-2.150622
1,13,1.010816,1.516223,-2.070667
1,14,1.043173,1.564759,-2.119178
1,15,1.050075,1.575113,-2.128951
1,16,1.034458,1.551687,-2.105964
1,17,1.039587,1.559380,-2.114117
1,18,1.029483,1.544224,-2.098581
1,19,1.016503,1.524755,-2.079460
1,20,1.036471,1.554706,-2.108436
1,21,1.035545,1.553317,-2.106615
1,22,1.052031,1.578047,-2.132424
1,23,1.053580,1.580370,-2.135184
1,24,1.046274,1.569411,-2.123671
1,25,1.010071,1.515106,-2.070091
1,26,1.036625,1.554938,-2.109227
1,27,1.028824,1.543236,-2.098183
1,28,0.995806,1.493708,-2.048909
1,29,1.006564,1.509846,-2.065384
1,30,1.004582,1.506872,-2.063680
1,31,1.021569,1.532354,-2.089280
1,32,1.015761,1.523642,-2.081527
1,33,1.038168,1.557253,-2.115607
1,34,1.043401,1.565101,-2.123049
1,35,1.028957,1.543435,-2.101265
1,36,1.040230,1.560345,-2.118555
1,37,1.040698,1.561048,-2.119732
1,38,1.003064,1.504596,-2.061602
1,39,1.046739,1.570109,-2.129170
1,40,1.071489,1.607233,-2.166574
1,41,1.059620,1.589431,-2.147777
1,42,1.068231,1.602347,-2.160711
1,43,1.054490,1.581735,-2.140082
1,44,1.021056,1.531583,-2.089974
1,45,1.014622,1.521933,-2.081082
1,46,1.030068,1.545102,-2.104113
1,47,1.012382,1.518572,-2.078070
1,48,1.020927,1.531391,-2.089958
1,49,1.041062,1.561593,-2.121044
1,50,1.053261,1.579892,-2.138295
1,51,1.057200,1.585800,-2.143951
1,52,1.037160,1.555740,-2.113424
1,53,1.051338,1.577008,-2.134818
1,54,1.083751,1.625627,-2.184275
1,55,1.042456,1.563684,-2.121222
1,56,1.047275,1.570912,-2.128387
1,57,1.043222,1.564833,-2.122510
1,58,1.058561,1.587842,-2.145748
1,59,1.035841,1.553762,-2.110657
1,60,1.000205,1.500307,-2.056938
1,61,1.004929,1.507394,-2.064055
1,62,0.982440,1.473660,-2.030475
1,63,1.003876,1.505813,-2.061194
1,64,1.010174,1.515261,-2.070577
1,65,0.984790,1.477185,-2.032443
1,66,1.008786,1.513180,-2.067444
1,67,0.979455,1.469182,-2.023191
1,68,1.029994,1.544990,-2.099317
1,69,1.008409,1.512613,-2.066539
1,70,1.032959,1.549439,-2.103956
1,71,1.001159,1.501739,-2.056792
1,72,1.014605,1.521907,-2.076783
1,73,1.024109,1.536163,-2.091392
1,74,1.022735,1.534102,-2.089281
1,75,1.008154,1.512230,-2.067912
1,76,1.024203,1.536304,-2.092443
1,77,1.030361,1.545542,-2.101021
1,78,0.995581,1.493371,-2.047370
1,79,1.017705,1.526557,-2.080342
1,80,0.979217,1.468826,-2.021628
1,81,0.965286,1.447929,-2.000273
1,82,0.969968,1.454952,-2.008517
1,83,0.979440,1.469159,-2.023301
1,84,0.970925,1.456388,-2.010248
1,85,0.994808,1.492212,-2.045992
1,86,1.030828,1.546242,-2.099487
1,87,0.981346,1.472019,-2.026816
1,88,1.018986,1.528478,-2.082393
1,89,1.017689,1.526534,-2.080327
1,90,1.042471,1.563706,-2.117947
1,91,0.988356,1.482534,-2.037157
1,92,0.963289,1.444933,-1.999778
1,93,1.009315,1.513972,-2.069303
1,94,0.983921,1.475881,-2.031028
1,95,1.012839,1.519259,-2.075078
1,96,1.012652,1.518978,-2.074869
1,97,1.003040,1.504560,-2.060866
1,98,1.031230,1.546845,-2.102213
1,99,1.044615,1.566922,-2.123168
1,100,0.958488,1.437732,-1.994116
1,101,0.995466,1.493199,-2.048923
1,102,0.978160,1.467240,-2.023721
1,103,1.001645,1.502468,-2.059212
1,104,0.997368,1.496051,-2.052233
1,105,1.045209,1.567814,-2.125662
1,106,1.013797,1.520696,-2.078037
1,107,1.002289,1.503433,-2.060438
1,108,1.023003,1.534504,-2.093319
1,109,1.064499,1.596749,-2.155202
1,110,1.075490,1.613235,-2.171310
1,111,1.039234,1.558850,-2.118102
1,112,1.053115,1.579673,-2.138347
1,113,1.056222,1.584333,-2.143137
1,114,1.045676,1.568515,-2.127136
1,115,1.099935,1.649902,-2.208972
1,116,1.060822,1.591233,-2.150034
1,117,1.052486,1.578729,-2.137781
1,118,1.057857,1.586785,-2.146625
1,119,1.058030,1.587045,-2.145342
1,120,1.031167,1.546750,-2.104864
1,121,1.025011,1.537516,-2.095485
1,122,1.043240,1.564860,-2.122949
1,123,1.040948,1.561422,-2.120048
1,124,1.037716,1.556574,-2.115901
1,125,1.051960,1.577940,-2.136755
1,126,1.081337,1.622005,-2.181826
1,127,1.073205,1.609808,-2.168993
1,128,1.078061,1.617092,-2.176735
1,129,1.093299,1.639949,-2.198022
1,130,1.127959,1.691939,-2.252486
1,131,1.122386,1.683579,-2.243270
1,132,1.121160,1.681740,-2.242521
1,133,1.126606,1.689908,-2.250521
1,134,1.090986,1.636479,-2.195179
1,135,1.100299,1.650448,-2.212004
1,136,1.068532,1.602797,-2.164367
