realization,sample,temperature,kin_energy,pot_energy
1,1,0.892406,1.338609,-2.085193
1,2,0.858197,1.287295,-2.034075
1,3,0.848482,1.272723,-2.019345
1,4,0.879537,1.319306,-2.065961
1,5,0.837285,1.255927,-2.002565
1,6,0.842962,1.264444,-2.010971
1,7,0.842486,1.263729,-2.010741
1,8,0.832281,1.248422,-1.996264
1,9,0.853587,1.280381,-2.027951
1,10,0.851947,1.277921,-2.025362
1,11,0.858928,1.288392,-2.036316
1,12,0.840622,1.260933,-2.008127
1,13,0.849964,1.274946,-2.023005
1,14,0.855120,1.282681,-2.030977
1,15,0.867730,1.301595,-2.050271
1,16,0.887378,1.331067,-2.079929
1,17,0.908400,1.362600,-2.111622
1,18,0.878608,1.317912,-2.066873
1,19,0.901631,1.352446,-2.102211
1,20,0.932541,1.398811,-2.148827
1,21,0.903764,1.355646,-2.106081
1,22,0.915658,1.373487,-2.123976
1,23,0.929839,1.394759,-2.145186
1,24,0.946737,1.420105,-2.170617
1,25,0.949763,1.424644,-2.175391
1,26,0.941122,1.411683,-2.162154
1,27,0.988331,1.482496,-2.233685
1,28,1.005474,1.508211,-2.259354
1,29,0.979752,1.469628,-2.221481
1,30,0.985475,1.478212,-2.229830
1,31,0.955185,1.432778,-2.184810
1,32,0.988415,1.482622,-2.235103
1,33,0.977288,1.465931,-2.218690
1,34,0.959329,1.438993,-2.190930
1,35,0.946383,1.419575,-2.171881
1,36,0.954764,1.432146,-2.184995
1,37,0.970136,1.455204,-2.207737
1,38,0.940977,1.411465,-2.163999
1,39,0.964595,1.446892,-2.199497
1,40,0.962324,1.443485,-2.195998
1,41,0.924927,1.387390,-2.139374
1,42,0.952773,1.429159,-2.181111
1,43,0.942745,1.414118,-2.166800
1,44,0.948766,1.423150,-2.176321
1,45,0.947885,1.421828,-2.175297
1,46,0.994832,1.492248,-2.246174
1,47,1.023504,1.535256,-2.289286
1,48,1.022397,1.533596,-2.287886
1,49,1.034080,1.551120,-2.306035
1,50,1.036490,1.554735,-2.308499
1,51,0.995706,1.493560,-2.247635
1,52,1.009044,1.513567,-2.267622
1,53,0.987418,1.481127,-2.234852
1,54,1.018823,1.528234,-2.282855
1,55,1.049543,1.574314,-2.329279
1,56,1.005043,1.507565,-2.262408
1,57,1.052718,1.579076,-2.334611
1,58,1.064419,1.596628,-2.351223
1,59,1.041478,1.562217,-2.316678
1,60,1.013682,1.520523,-2.275266
1,61,1.037420,1.556130,-2.310906
1,62,1.036057,1.554085,-2.308490
1,63,1.020347,1.530520,-2.284933
1,64,1.025680,1.538520,-2.293756
1,65,1.028255,1.542382,-2.297297
1,66,1.038734,1.558101,-2.312436
1,67,1.013775,1.520663,-2.275755
1,68,0.973038,1.459557,-2.213742
1,69,0.974590,1.461885,-2.215525
1,70,0.991496,1.487245,-2.241015
1,71,0.983682,1.475523,-2.228433
1,72,0.972327,1.458490,-2.211591
1,73,0.957044,1.435566,-2.188880
1,74,0.977276,1.465913,-2.218647
1,75,0.962416,1.443625,-2.196244
1,76,0.965068,1.447602,-2.200519
1,77,0.984084,1.476126,-2.229785
1,78,1.010926,1.516389,-2.269624
1,79,0.996391,1.494587,-2.248001
1,80,0.984152,1.476229,-2.228232
1,81,0.959003,1.438505,-2.190860
1,82,0.960650,1.440975,-2.192580
1,83,0.939220,1.408829,-2.159731
1,84,0.941359,1.412038,-2.163219
1,85,0.913194,1.369791,-2.121329
1,86,0.908060,1.362089,-2.113138
1,87,0.971419,1.457128,-2.208690
1,88,0.941590,1.412384,-2.163644
1,89,0.898129,1.347194,-2.098309
1,90,0.922559,1.383838,-2.134079
1,91,0.954663,1.431994,-2.183385
1,92,0.932636,1.398954,-2.150375
1,93,0.950761,1.426142,-2.177405
1,94,0.957091,1.435637,-2.188005
1,95,0.966590,1.449886,-2.202194
1,96,0.958717,1.438076,-2.191009
1,97,0.965000,1.447501,-2.200521
1,98,0.986404,1.479606,-2.232303
1,99,0.975678,1.463517,-2.216457
1,100,1.004277,1.506415,-2.260241
1,101,0.977292,1.465938,-2.218677
1,102,1.008283,1.512424,-2.266156
1,103,1.034188,1.551283,-2.305698
1,104,1.004813,1.507220,-2.261359
1,105,1.018860,1.528290,-2.281073
1,106,0.993228,1.489843,-2.243214
1,107,1.007380,1.511071,-2.264611
1,108,1.011769,1.517653,-2.271484
1,109,1.019809,1.529714,-2.283105
1,110,0.995401,1.493102,-2.246372
1,111,0.973443,1.460165,-2.212422
1,112,0.956993,1.435490,-2.187793
1,113,0.952756,1.429135,-2.180784
1,114,0.944693,1.417040,-2.168096
1,115,0.954473,1.431710,-2.182494
1,116,0.902907,1.354360,-2.104385
1,117,0.939948,1.409922,-2.160367
1,118,0.937696,1.406544,-2.156994
