energy,magnet
-1268,-26
-2036,140
-2320,-54
-2476,-124
-2812,-280
-2928,-352
-2996,-390
-3132,-500
-3212,-468
-3128,-450
-3160,-450
-3180,-346
-3144,-246
-3220,-252
-3104,-108
-3200,0
-3116,-136
-3220,-114
-3096,-34
-3296,-104
-3012,-42
-3048,-124
-3160,-216
-3332,-254
-3232,-120
-2952,-154
-2968,-222
-3160,-238
-3160,-208
-3148,-332
-3152,-364
-3400,-348
-3384,-354
-3296,-296
-3124,-40
-3160,72
-3292,20
-3196,-24
-3252,-60
-3184,98
-3220,48
-3256,90
-3172,46
-3332,-12
-3236,-46
-3344,-162
-3260,-88
-3120,-50
-3024,-36
-3064,80
-3192,-38
-3104,-134
-3240,-276
-3248,-324
-3296,-350
-3256,-264
-3140,-360
-3152,-242
-3100,-284
-3328,-206
-3248,-78
-3220,-42
-3232,124
-3012,96
-3132,188
-2952,240
-3004,142
-3124,158
-3004,236
-3116,188
-3188,346
-3204,398
-3272,484
-3140,398
-3276,402
-3352,434
-3268,332
-3212,394
-3164,270
-3080,228
-3164,236
-3256,234
-3076,244
-2956,150
-3120,160
-3124,10
-3292,-90
-3168,-140
-3148,-84
-3292,-26
-3300,184
-3252,172
-3032,162
-3232,146
-3248,230
-3176,368
-3256,500
-3288,414
-3212,414
-2992,330
-2936,326
-3064,300
-3180,188
-3200,140
-3296,-16
-3308,-42
-3280,130
-3216,42
-3412,74
-3332,200
-3384,174
-3404,166
-3244,98
-3280,2
-3136,126
-3244,182
-3224,92
-3356,150
-3532,212
-3492,250
-3204,270
-3124,376
-3196,454
-3228,334
-3252,142
-3248,200
-3184,216
-3020,208
-3128,108
-3016,244
-3108,172
-3308,300
-3324,290
-3464,274
-3344,266
-3344,90
-3360,20
-3320,-42
-3348,-82
-3276,0
-3240,24
-3272,42
-3328,82
-3168,8
-3356,88
-3436,140
-3332,78
-3180,116
-3192,42
-3276,-46
-3356,-24
-3304,-36
-3260,-74
-3364,-58
-3420,-136
-3452,-200
-3476,-72
-3232,-116
-3260,-164
-3228,-2
-3384,14
-3400,-144
-3464,-110
-3428,-164
-3440,-250
-3380,-228
-3368,-276
-3404,-320
-3468,-260
-3312,-312
-3276,-254
-3356,-322
-3444,-372
-3276,-248
-3148,-212
-3240,-250
-3296,-250
-3252,-226
-3264,-304
-3320,-412
-3316,-350
-3272,-434
-3268,-350
-3316,-366
-3224,-404
-3248,-470
-3204,-448
-3256,-450
-3480,-494
-3252,-602
-3332,-736
-3316,-742
-3168,-686
-3292,-836
-3228,-652
-3108,-644
-3260,-608
-3244,-550
-3344,-570
-3384,-596
-3324,-514
-3496,-672
-3444,-672
-3392,-742
-3352,-818
-3320,-868
-3288,-956
-3432,-1114
-3396,-1076
-3556,-1254
-3484,-1250
-3548,-1206
-3360,-1214
-3404,-1264
-3516,-1348
-3420,-1314
-3496,-1366
-3564,-1426
-3448,-1450
-3412,-1446
-3388,-1494
-3560,-1566
-3540,-1592
-3636,-1600
-3708,-1806
-3704,-1810
-3680,-1796
-3420,-1762
-3400,-1780
-3512,-1814
-3528,-1762
-3656,-1794
-3588,-1772
-3360,-1538
-3564,-1612
-3504,-1566
-3304,-1550
-3304,-1488
-3472,-1546
-3548,-1632
-3596,-1646
-3428,-1520
-3364,-1474
-3648,-1496
-3532,-1488
-3296,-1440
-3288,-1372
-3340,-1446
