energy,magnet
-1704,208
-2656,376
-3148,454
-3340,576
-3408,440
-3604,460
-3692,444
-3764,356
-3660,474
-3624,386
-3688,484
-3644,586
-3812,692
-3856,598
-3776,520
-3852,574
-3952,576
-4140,656
-3872,512
-4092,422
-4208,440
-4076,448
-3996,496
-3960,596
-4008,666
-4000,790
-3936,844
-3904,942
-3912,992
-3804,832
-3928,882
-3716,698
-3776,514
-3972,632
-3948,546
-3836,554
-3936,624
-4052,656
-4092,538
-4100,536
-4168,436
-4164,576
-4188,574
-4084,412
-3984,406
-4060,380
-4028,290
-3984,188
-4092,184
-4152,164
-4132,200
-4224,190
-4312,188
-4068,174
-4096,190
-4048,292
-4116,178
-4168,118
-4264,254
-4208,270
-4208,424
-4196,372
-4076,386
-3896,296
-3972,164
-3956,286
-3964,262
-3960,292
-4000,402
-4240,446
-4176,440
-3964,438
-4056,338
-4136,270
-4096,276
-4080,246
-4004,326
-3880,404
-4012,372
-3896,220
-4024,228
-4048,202
-4028,288
-4136,228
-3916,194
-3936,260
-4028,364
-3912,206
-3768,184
-3940,312
-3992,334
-3960,372
-3988,318
-4000,282
-4048,262
-4104,260
-4148,254
-3980,260
-4012,156
-3984,110
-4152,40
-4180,36
-4128,50
-4172,6
-4328,-58
-4224,-94
-4316,-222
-4448,-116
-4344,-218
-4456,-310
-4240,-546
-4080,-418
-4044,-410
-3816,-206
-3920,-208
-4140,-226
-4060,-218
-4056,-164
-4096,-170
-4212,-284
-4216,-356
-4076,-346
-4044,-356
-4216,-214
-4176,-102
-4320,-92
-4232,-202
-4316,-200
-4184,-298
-4316,-336
-4152,-252
-4360,-216
-4296,-156
-4260,-194
-4180,-58
-4116,-94
-4152,-188
-4236,-174
-4304,-222
-4172,-84
-4168,92
-4184,64
-4084,88
-4080,124
-4008,74
-4080,30
-4092,-128
-4108,-102
-3984,26
-3988,28
-3856,86
-3908,412
-3936,386
-4016,348
-3876,400
-4120,156
-4108,200
-4336,400
-4300,490
-4380,586
-4312,648
-4260,560
-4432,472
-4196,402
-4404,350
-4156,416
-4256,402
-4176,348
-4332,330
-4384,360
-4344,402
-4368,410
-4260,668
-4248,536
-4320,504
-4228,600
-4304,522
-4288,514
-4244,450
-4048,646
-4120,582
-4080,556
-4024,550
-4200,720
-4264,810
-4224,778
-4140,732
-4164,630
-4064,650
-4408,672
-4360,710
-4504,750
-4400,732
-4512,660
-4488,616
-4480,634
-4416,590
-4380,678
-4228,580
-4408,488
-4356,476
-4348,632
-4148,672
-4160,628
-4108,560
-4280,656
-4292,596
-4164,606
-4452,772
-4460,886
-4212,914
-4068,720
-4224,758
-4200,682
-4120,740
-4156,682
-4196,664
-4108,772
-4228,806
-4092,790
-4380,784
-4348,876
-4344,918
-4348,886
-4252,888
-4216,1090
-4224,982
-4132,1020
-4048,1040
-4144,932
-4208,1024
-4048,968
-3968,988
-4112,1076
-3900,1156
-3812,1026
-3848,1108
-4012,1048
-3880,1076
-3984,864
-4036,1008
-4012,1144
-4100,1260
-4004,1298
-3976,1306
-3796,1232
-4032,1356
-4024,1376
-4200,1388
-4172,1364
-4360,1398
-4288,1312
-4288,1338
-4116,1362
-4152,1364
-4164,1298
-4244,1334
-4052,1278
-3976,1102
-3796,962
-3948,796
-3964,750
-3816,806
-3924,880
-4056,998
-3928,814
-4072,936
-4028,1074
-3860,1072
-3956,1064
-3952,1176
-3948,1260
-3960,1364
-4068,1528
-4040,1424
-4220,1498
-4308,1632
-4336,1726
-4232,1804
-4176,1790
-4148,1792
-4308,1838
-4268,1624
-4136,1526
-4280,1500
-4328,1600
-4428,1604
-4272,1536
-4188,1636
-4208,1686
-4452,1658
-4332,1674
-4196,1570
-4232,1512
-4276,1538
-4344,1656
-4368,1652
-4328,1698
-4316,1784
-4376,1744
-4348,1752
-4192,1662
-4244,1722
-4320,1798
-4376,1728
-4364,1794
-4316,1824
-4448,1834
-4284,1620
-4272,1498
-4300,1620
-4488,1782
-4424,1844
-4468,1850
-4528,1860
-4576,1894
-4436,1834
-4396,1802
-4324,1764
-4340,1660
-4500,1656
-4352,1596
-4236,1556
-4208,1486
-4204,1554
-4308,1562
-4388,1508
-4356,1412
-4268,1326
-4348,1424
-4328,1264
-4212,1270
-4288,1278
-4124,1234
-4092,1250
-4148,946
-4332,1174
-4188,1060
-4224,1044
-4148,978
-4244,888
-3976,870
-4096,1062
-4092,1106
-4180,1160
-4080,1204
-3996,1342
-4180,1410
-4052,1358
-4316,1370
-4368,1284
-4348,1268
-4356,1046
-4196,1158
-4120,1144
-4268,1196
-4148,1140
-4336,1162
-4368,1104
-4280,1080
-4200,1056
-4160,960
-4264,818
-4192,836
-4268,756
-4316,858
-4232,938
-4204,944
-4224,916
-4228,918
-4160,1042
-4108,1170
-4264,1136
-4304,1176
-4256,1248
-4224,1326
-4280,1284
-4268,1282
-4412,1316
-4388,1288
-4468,1228
-4464,1192
-4380,1198
-4484,1094
-4240,1096
-4112,1068
-4208,924
-4076,708
-4292,786
-4232,834
-4156,1038
-4292,932
-4068,906
-4240,978
-4188,1030
-4292,1070
-4320,1146
-4288,1034
-4244,1088
-4336,946
-4024,746
-4116,740
-4252,822
-4332,866
-4328,826
-4264,862
-4192,872
-4212,920
-4452,914
-4284,932
-4172,1006
-3972,850
-4148,818
-4068,796
-4028,658
-4116,792
-4108,738
-4248,714
-4192,818
-4212,730
-4164,626
-4036,514
-4060,514
-4232,654
-4204,716
-3976,736
-3848,616
-3960,802
-3948,864
-3916,1030
-4024,1154
-3948,1038
-4108,1110
-4180,1098
-4116,1136
-4048,1050
-4040,1088
-4080,1118
-4304,1032
-4156,1020
-4136,1030
-4096,946
-4072,942
-4028,888
-4192,1042
-3976,1006
-3932,978
-4000,922
-4124,1024
-4204,958
-4196,936
-4156,874
-3972,920
-3904,906
-3936,860
-3988,928
-4056,980
-4120,846
-4016,880
-3992,910
-4020,752
-4072,838
-4196,732
-4208,774
-4396,796
-4400,754
-4236,720
-4316,566
-4048,514
-4276,472
-3996,470
-4148,574
-4116,654
-4228,618
-4096,666
-4212,558
-4184,668
-4104,594
-4100,724
-4224,910
-4100,718
-4068,688
-4072,856
-4128,860
-4188,820
-4060,884
-4080,708
-4076,794
-4136,730
-3924,634
-4024,756
-3936,854
-4088,930
-3880,876
-4208,978
-4164,932
-4212,922
-3980,926
-4116,930
-3868,844
-3840,700
-4000,588
-3836,502
-3964,554
-4004,692
-3896,670
-3928,668
-4056,598
-4004,624
-3956,584
-4104,468
-4052,460
-3916,310
-3964,168
-4028,262
-3924,356
-4100,332
-4236,202
-4188,144
-3940,150
-3820,64
-4012,56
-4112,-86
-4204,-374
-4012,-260
-4032,-272
-3964,-340
-3940,-162
-4076,80
-4140,80
-4072,64
-4200,186
-4256,356
-4196,338
-4360,534
-4408,416
-4260,400
-4196,310
-3936,154
-4104,322
-3912,344
-3984,174
-3992,214
-4084,266
-4120,174
-4108,274
-4124,340
-4196,418
-4016,404
-3984,442
-4064,428
-4160,382
-4036,358
-4148,284
-3976,338
-4112,274
-4056,204
-4100,230
-3980,314
-4108,414
-4236,372
-4168,250
-4296,612
-4188,512
-4268,414
-4304,292
-4392,168
-4168,52
-4176,50
-4236,-52
-4196,-196
-4064,-212
-4168,-240
-3980,-226
-4108,-154
-4076,-118
-4004,106
-4312,68
-4108,70
-4004,48
-4144,90
-4220,152
-4280,190
-4312,14
-4200,166
-4320,84
-4140,0
-4096,-126
-4076,-212
-4040,-226
-3924,-258
-3920,-226
-3884,-308
-3888,-254
-4012,-316
-3976,-238
-4124,-332
-4216,-448
-4040,-456
-4084,-240
-4000,34
-4044,-48
-4088,68
-4220,150
-4176,72
-4208,228
-4336,146
-4332,180
-4388,200
-4220,138
-4168,20
-4184,134
-4224,134
-3992,202
-4020,276
-4072,366
-4032,474
-4052,436
-4192,424
-4100,632
-4056,596
-4216,668
-4160,574
-4148,736
-4124,804
-4096,720
-4232,728
-4232,656
-4148,554
-4096,530
-4200,518
-4076,416
-4212,456
-4132,388
-4080,378
-4180,440
-4116,364
-4036,344
-4072,290
-4096,292
-3944,282
-3960,436
-3872,452
-3796,434
-3824,442
-3852,470
-3928,516
-3748,484
-3820,524
-3768,542
-3812,446
-3824,454
-3768,298
-3836,394
-3796,366
-3840,412
-3940,324
-3800,418
-3824,396
-3904,488
-3872,542
-3840,504
-3840,384
-3864,530
-3976,634
-4100,836
-4112,812
-3924,784
-3832,1034
-3920,1158
-4020,1216
-3852,1180
-4008,1088
-4292,1006
-4268,1052
-4308,1000
-4276,1114
-4264,1192
-4096,1198
-4196,1260
-4280,1360
-4440,1482
-4508,1430
-4424,1456
-4648,1630
-4672,1552
-4596,1608
-4488,1546
-4372,1532
-4400,1564
-4248,1506
-4256,1630
-4164,1578
-4424,1694
-4436,1712
-4464,1794
-4368,1746
-4200,1704
-4284,1810
-4348,1818
-4472,1900
-4376,1832
-4392,1848
-4324,1788
-4428,1928
-4276,1780
-4396,1894
-4364,1854
-4408,1910
-4416,1818
-4448,1882
-4192,1764
-4416,1772
-4476,1924
-4524,1824
-4328,1696
-4248,1646
-4232,1602
-4264,1592
-4300,1626
-4344,1700
-4492,1708
-4472,1802
-4512,1812
-4424,1736
-4496,1746
-4596,1774
-4460,1758
-4540,1756
-4288,1720
-4184,1680
-4196,1620
-4264,1680
-4184,1702
-4184,1704
-4172,1688
-4272,1814
-4148,1732
-4184,1646
-3984,1558
-3972,1452
-4000,1602
-4136,1564
-4256,1682
