energy,magnet
-408,-26
-628,-38
-860,-28
-840,-4
-852,-34
-796,-84
-904,-26
-844,-110
-872,-80
-880,-116
-828,-46
-860,-14
-820,40
-860,28
-976,-34
-992,56
-908,78
-924,182
-904,70
-948,36
-988,14
-948,-2
-844,4
-892,82
-856,156
-880,232
-972,216
-932,194
-900,238
-968,346
-972,252
-944,198
-972,254
-932,362
-908,336
-988,294
-948,264
-1020,346
-1032,318
-992,282
-952,260
-976,262
-908,204
-900,114
-928,94
-984,76
-960,102
-900,88
-972,120
-968,92
-928,70
-836,-4
-944,-24
-908,-42
-908,-38
-916,2
-948,-64
-920,-122
-936,-166
-1016,-216
-976,-192
-1000,-238
-968,-206
-912,-150
-904,-158
-904,-144
-972,-124
-1016,-130
-996,-84
-964,-102
-1004,-76
-988,-118
-936,-152
-956,-148
-884,-162
-1004,-238
-940,-250
-948,-304
-968,-340
-1040,-306
-1056,-296
-1032,-336
-1004,-328
-1132,-398
-1084,-328
-1048,-372
-1056,-352
-968,-320
-988,-364
-1048,-320
-1068,-372
-972,-392
-916,-334
-948,-308
-940,-294
-972,-372
-1028,-426
-1076,-448
-1148,-518
-1092,-522
-1036,-504
-1040,-482
-968,-488
-1048,-552
-1068,-586
-1104,-608
-1064,-566
-1144,-592
-1132,-608
-1200,-658
-1140,-612
-1192,-652
-1140,-644
-1228,-674
-1200,-628
-1168,-624
-1156,-562
-1116,-532
-1088,-528
-1084,-526
-1044,-516
-1008,-426
-1004,-458
-980,-430
-1012,-428
-908,-382
-984,-440
-980,-464
-996,-500
-984,-518
-1072,-578
-1124,-608
-1172,-652
-1112,-626
-1168,-656
-1112,-622
-1176,-650
-1220,-672
-1084,-586
-1156,-624
-1168,-646
-1168,-642
-1212,-686
-1188,-656
-1200,-666
-1164,-650
-1084,-592
-1144,-624
-1152,-636
-1144,-642
-1172,-660
-1232,-670
-1096,-618
-1088,-590
-1096,-584
-1060,-556
-1084,-610
-1184,-660
-1216,-666
-1192,-664
-1252,-692
-1288,-710
-1272,-696
-1192,-660
-1176,-650
-1236,-682
-1236,-696
-1144,-660
-1100,-618
-1104,-614
-1080,-576
-1144,-610
-1136,-616
-1108,-606
-1096,-626
-1204,-674
-1108,-642
-1248,-690
-1268,-698
-1188,-672
-1156,-628
-1184,-638
-1144,-638
-1068,-602
-1084,-616
-1044,-606
-1128,-638
-1196,-654
-1220,-668
-1156,-658
-1148,-642
-1084,-610
-1124,-620
-1144,-600
-1156,-600
-1136,-594
-1024,-530
-964,-496
-1044,-576
-1032,-506
-1116,-530
-1172,-570
-1152,-594
-1172,-594
-1196,-612
-1072,-588
-988,-572
-1016,-568
-1120,-638
-1116,-614
-1036,-580
-1024,-538
-924,-522
-1020,-560
-1044,-568
-1132,-584
-1116,-606
-1076,-558
-1028,-520
-1028,-498
-1064,-496
-1064,-504
-1172,-594
-1200,-614
-952,-522
-948,-514
-1024,-530
-1084,-572
-1068,-570
-1080,-558
-1092,-516
-1116,-472
-992,-442
-1060,-532
-968,-446
-968,-464
-980,-464
-1076,-536
-1096,-530
-1120,-542
-1004,-514
-952,-504
-1028,-522
-1068,-564
-1168,-590
-1108,-554
-1088,-556
-1044,-504
-1056,-462
-1036,-494
-1144,-568
-1064,-552
-1172,-600
-1040,-548
-1096,-564
-1140,-622
-1208,-682
-1072,-620
-1204,-676
-1136,-630
-1120,-596
-1068,-552
-1108,-570
-1040,-550
-1100,-596
-1084,-608
-1144,-616
-1108,-552
-1052,-554
-1036,-532
-1100,-556
-1040,-498
-1096,-540
-1080,-482
-1040,-488
-1096,-536
-1044,-534
-1092,-502
-980,-462
-1028,-484
-984,-444
-1048,-504
-1012,-472
-1044,-552
-980,-542
-1036,-554
-992,-556
-1092,-606
-1156,-606
-1132,-562
-1088,-556
-1072,-572
-1096,-608
-1032,-584
-988,-546
-1020,-520
-1024,-544
-1072,-546
-1108,-590
-1016,-558
-1032,-540
-1076,-596
-1100,-596
-1072,-558
-1108,-592
-1008,-558
-1080,-610
-1132,-612
-1176,-652
-1176,-650
-1176,-638
-1176,-626
-1144,-592
-1148,-602
-1128,-590
-1216,-672
-1176,-668
-1268,-698
-1176,-674
-1072,-612
-1076,-602
-1128,-626
-1148,-650
-1132,-642
-1200,-686
-1176,-652
-1236,-672
-1296,-726
-1300,-718
-1236,-674
-1176,-674
-1200,-668
-1184,-652
-1140,-630
-1092,-554
-1120,-558
-1148,-612
-1048,-548
-908,-466
-976,-516
-948,-538
-1008,-540
-1108,-598
-1176,-624
-1212,-638
-1044,-532
-1012,-448
-1036,-504
-1004,-462
-1100,-438
-1092,-346
-1104,-392
-1160,-512
-1188,-540
-1084,-516
-1056,-452
-1024,-408
-1068,-436
-1012,-460
-980,-424
-1000,-398
-1036,-428
-1008,-478
-1036,-456
-1064,-540
-984,-480
-920,-418
-964,-452
-984,-438
-956,-386
-888,-344
-1044,-334
-964,-332
-1008,-358
-1048,-266
-972,-226
-1008,-282
-1024,-302
-1080,-278
-984,-292
-1016,-354
-920,-414
-984,-490
-1020,-528
-1044,-528
-1044,-506
-1056,-508
-1052,-520
-1084,-594
-1104,-620
-1132,-626
-1072,-558
-1076,-552
-1068,-490
-1040,-484
-956,-456
-936,-412
-956,-488
-1016,-536
-1040,-528
-1060,-558
-1064,-564
-1080,-592
-1164,-634
-1168,-638
-1092,-610
-1124,-610
-1072,-578
-1084,-586
-1032,-568
-1052,-538
-1060,-568
-1020,-506
-1000,-544
-1032,-576
-1100,-602
-1064,-604
-1072,-580
-1112,-588
-1132,-602
-1132,-540
-1028,-464
-1076,-520
-1092,-556
-1096,-576
-1008,-542
-1036,-550
-988,-506
-1000,-518
-1096,-518
-960,-470
-972,-470
-1100,-550
-1068,-506
-1040,-514
-1076,-528
-1088,-564
-1096,-566
-1024,-520
-1068,-516
-1100,-572
-1080,-532
-1208,-548
-1120,-494
-1036,-384
-976,-392
-1020,-432
-984,-388
-1032,-410
-1044,-434
-1012,-438
-980,-444
-940,-368
-912,-352
-928,-362
-984,-384
-1128,-454
-1144,-444
-1032,-446
-1024,-434
-1124,-442
-1120,-394
-1020,-360
-940,-316
-932,-312
-864,-258
-868,-244
-960,-306
-928,-268
-964,-330
-1008,-264
-1040,-284
-1044,-308
-972,-252
-1064,-240
-1052,-230
-988,-172
-996,-204
-976,-230
-996,-280
-996,-226
-972,-254
-940,-246
-916,-338
-972,-410
-1052,-482
-948,-392
-1020,-346
-1084,-340
-1104,-390
-1032,-334
-976,-274
-1076,-294
-1024,-304
-1000,-324
-968,-284
-928,-198
-892,-212
-976,-310
-940,-232
-944,-306
-936,-352
-908,-340
-936,-408
-1068,-514
-940,-426
-1020,-472
-1012,-564
-1080,-570
-1088,-574
-1092,-554
-1016,-516
-1068,-550
-1100,-550
-984,-552
-1140,-666
-1108,-650
-1216,-690
-1240,-680
-1208,-670
-1204,-668
-1220,-690
-1116,-652
-1108,-608
-1164,-658
-1132,-620
-1144,-638
-1136,-646
-1196,-652
-1120,-624
-1112,-620
-1212,-636
-1172,-648
-1184,-654
-1156,-658
-1132,-628
-1232,-642
-1224,-636
-1196,-650
-1144,-644
-1144,-630
-1156,-642
-1148,-632
-1156,-630
-1156,-632
-1048,-564
-1096,-602
-1188,-652
-1196,-654
-1128,-646
-1072,-634
-1204,-670
-1116,-628
-1140,-662
-1092,-610
-1104,-606
-1108,-606
-1128,-622
-1140,-630
-1092,-600
-996,-532
-1044,-568
-1052,-588
-1044,-590
-1160,-656
-1064,-604
-1020,-566
-1056,-600
-1188,-670
-1192,-648
-1192,-662
-1180,-642
-1084,-622
-1124,-632
-1116,-626
-1100,-620
-1104,-608
-1172,-618
-1092,-578
-1128,-606
-1216,-650
-1172,-640
-1176,-646
-1240,-694
-1300,-720
-1228,-674
-1092,-640
-1080,-600
-1068,-580
-1048,-558
-1060,-524
-1040,-540
-1036,-520
-1020,-532
-1124,-574
-1048,-546
-1052,-534
-1020,-526
-1020,-490
-972,-446
-1016,-474
-964,-454
-1016,-442
-972,-362
-924,-384
-940,-410
-1040,-490
-1068,-508
-1092,-558
-1072,-570
-1056,-592
-1052,-550
-1016,-526
-1024,-488
-1076,-514
-1072,-546
