realization,acc_ratio,energy
1,0.64,177000
1,0.56,159000
1,0.53,148000
1,0.47,132000
1,0.52,121000
1,0.5,116000
1,0.51,112000
1,0.45,101000
1,0.47,98000
1,0.47,94000
1,0.36,88000
1,0.48,86000
1,0.45,82000
1,0.37,81000
1,0.41,80000
1,0.38,75000
1,0.34,72000
1,0.44,67000
1,0.31,66000
1,0.44,66000
1,0.41,64000
1,0.34,64000
1,0.4,61000
1,0.36,61000
1,0.31,59000
1,0.32,57000
1,0.26,57000
1,0.23,57000
1,0.32,55000
1,0.35,55000
1,0.26,53000
1,0.31,53000
1,0.33,53000
1,0.4,51000
1,0.26,51000
1,0.28,51000
1,0.24,51000
1,0.39,51000
1,0.28,51000
1,0.33,51000
1,0.22,51000
1,0.32,51000
1,0.41,51000
1,0.29,51000
1,0.3,50000
1,0.27,50000
1,0.33,49000
1,0.3,49000
1,0.34,49000
1,0.28,49000
1,0.38,49000
1,0.29,49000
1,0.43,49000
1,0.36,48000
1,0.37,48000
1,0.37,48000
1,0.35,48000
1,0.36,48000
1,0.34,48000
1,0.31,48000
1,0.35,47000
1,0.3,47000
1,0.2,47000
1,0.36,46000
1,0.32,46000
1,0.21,46000
1,0.22,46000
1,0.35,46000
1,0.29,46000
1,0.34,46000
1,0.28,46000
1,0.43,46000
1,0.24,46000
1,0.36,46000
1,0.25,45000
1,0.26,45000
1,0.25,45000
1,0.29,45000
1,0.33,45000
1,0.28,45000
1,0.34,45000
1,0.3,45000
1,0.29,45000
1,0.3,45000
1,0.31,45000
1,0.31,45000
1,0.38,45000
1,0.35,45000
1,0.28,45000
1,0.2,45000
1,0.39,44000
1,0.3,44000
1,0.19,44000
1,0.32,44000
1,0.23,44000
1,0.25,44000
1,0.32,44000
1,0.28,44000
1,0.3,44000
1,0.29,44000
1,0.31,43000
1,0.29,43000
1,0.3,43000
1,0.28,42000
1,0.35,42000
1,0.27,42000
1,0.29,42000
1,0.21,42000
1,0.25,41000
1,0.24,41000
1,0.3,41000
1,0.34,41000
1,0.19,40000
1,0.35,40000
1,0.28,40000
1,0.19,40000
1,0.38,40000
1,0.31,40000
1,0.33,40000
1,0.27,40000
1,0.38,40000
1,0.32,40000
1,0.29,40000
1,0.25,40000
1,0.27,40000
1,0.22,40000
1,0.25,39000
1,0.23,39000
1,0.26,39000
1,0.22,39000
1,0.32,39000
1,0.28,39000
1,0.35,39000
1,0.26,39000
1,0.27,39000
1,0.17,39000
1,0.28,39000
1,0.25,39000
1,0.24,39000
1,0.3,39000
1,0.24,38000
1,0.3,37000
1,0.23,37000
1,0.26,37000
1,0.27,37000
1,0.27,37000
1,0.32,37000
1,0.22,37000
1,0.22,37000
1,0.26,37000
1,0.24,37000
1,0.17,36000
1,0.25,36000
1,0.28,36000
1,0.28,36000
1,0.33,36000
1,0.27,36000
1,0.28,36000
1,0.25,36000
1,0.25,36000
1,0.21,36000
1,0.26,36000
1,0.3,36000
1,0.25,36000
1,0.27,36000
1,0.25,36000
1,0.28,36000
1,0.27,36000
1,0.24,36000
1,0.32,36000
1,0.21,36000
1,0.21,36000
1,0.28,36000
1,0.15,36000
1,0.29,35000
1,0.23,35000
1,0.23,35000
1,0.21,35000
1,0.28,35000
1,0.25,35000
1,0.22,35000
1,0.21,35000
1,0.31,34000
1,0.19,34000
1,0.28,34000
1,0.2,34000
1,0.36,34000
1,0.26,34000
1,0.21,34000
1,0.25,34000
1,0.22,34000
1,0.25,34000
1,0.22,34000
1,0.26,34000
1,0.26,34000
1,0.25,34000
1,0.24,34000
1,0.24,34000
